subject_id,label,ecg_mean_hr,ecg_sdnn,ecg_rmssd,ecg_pnn50,ecg_mean_rr,ecg_std_rr,eda_mean_scl,eda_std_scl,eda_mean_raw,eda_n_scr_peaks,eda_mean_scr_amp,resp_mean_rate,resp_std_rate,resp_mean_amp,resp_std_amp,temp_mean,temp_std,temp_delta,acc_mean,acc_std,acc_energy,acc_skew,acc_kurt,emg_mean_abs,emg_std,emg_rms,label_encoded,label_name
2,1,72.28204749963122,52.75541983580268,42.23075719191014,22.857142857142858,830.0816326530612,52.37723990731285,2.0741676734963335,0.0614660087023316,2.0735981890826833,0,0.0,,,,,28.418500900268555,0.03700445592403412,-0.084259033203125,0.9494543416672776,0.00473897652515472,0.9014860048093497,-0.19279645210338825,1.5293580912103337,0.006772091527333533,0.008686066269335609,0.008686066329355388,0,baseline
2,1,70.50359712230215,49.2584122520108,46.98700632812633,24.285714285714285,851.0204081632654,48.90530080145334,1.9699058791110815,0.05664763797810891,1.9694643460022527,0,0.0,,,,,28.45060920715332,0.05694476515054703,0.1014404296875,0.949700973642833,0.004394124034312573,0.9019512476641743,-0.09515560373595056,1.2987200396305596,0.0067461883555447796,0.00863572435427976,0.008635724362468958,0,baseline
2,1,71.10435017297641,45.250730564976045,52.12990514862195,30.434782608695656,843.8302277432713,44.921629975001515,1.8764270875525513,0.04954693078743975,1.8759479957173095,0,0.0,,,,,28.495454788208008,0.037331849336624146,0.0728759765625,0.9499016515615167,0.0040931553434247975,0.9023299015599626,-0.19467610310394504,0.899774180241923,0.006730938230795929,0.008588836160293108,0.008588836243848118,0,baseline
2,1,73.41409531208274,49.05673031740928,49.58580961414811,27.77777777777778,817.281746031746,48.714867404606835,1.795238309684403,0.042734771752609875,1.795018755461415,0,0.0,,,,,28.5008602142334,0.03274952620267868,-0.015716552734375,0.950258032326335,0.004479477552839541,0.9030103937198644,-0.08702715097487976,0.8420367159859881,0.0070226105998055606,0.00900455314788753,0.009004553160217315,0,baseline
2,1,72.97198091276152,62.0151079092905,52.8659672722142,29.577464788732392,822.2334004024145,61.57683310362229,1.7284337820758249,0.033867505311003535,1.728111228023628,0,0.0,,,,,28.482017517089844,0.041531726717948914,-0.20587158203125,0.9508477427485051,0.005636450189903335,0.9041431994606707,0.4451640601449805,12.177553369178097,0.007397682909702621,0.009504837315307848,0.009504837593454777,0,baseline
2,1,70.59167417728301,58.248737557481725,61.035974277981566,39.130434782608695,849.9585921325053,57.82510475297015,1.671288162014048,0.03158472453055006,1.6710169425740145,0,0.0,,,,,28.43052101135254,0.04627392441034317,-0.111419677734375,0.9511370754351313,0.0053306121348639535,0.9046901516930271,0.5028999755174115,15.38539498361827,0.007123141939581968,0.009142323846468741,0.009142323847009986,0,baseline
2,1,71.49457711200819,45.985019817075155,50.13675471469513,32.857142857142854,839.2244897959182,45.655373847805045,1.6184762470841454,0.028611327143013236,1.6182176615742867,0,0.0,,,,,28.390737533569336,0.03595149889588356,-0.06854248046875,0.9509571353890115,0.004136757479478089,0.9043365861097187,-0.11554407603544084,1.2230113504933868,0.006629281872691281,0.008510585718803155,0.008510585736740347,0,baseline
2,1,73.11942355586721,57.010238321569595,55.143597330339375,41.66666666666667,820.5753968253968,56.612949590623394,1.5695404326195899,0.026837792501504403,1.5693429826104865,0,0.0,,,,,28.37299346923828,0.03568777069449425,-0.051361083984375,0.9509512224366224,0.00455008984609419,0.904328930771314,-0.06661260554932416,1.5947755755533635,0.006681387051528207,0.008594606255224601,0.00859460626184766,0,baseline
2,1,72.62542620555284,62.307238159564086,57.94060495562596,38.028169014084504,826.1569416498995,61.866898803289025,1.5261293282989563,0.02284775246423747,1.5258993120223137,0,0.0,,,,,28.372255325317383,0.04278376325964928,0.12139892578125,0.951239672315897,0.004855974084780261,0.9048804946719675,0.0025744639456177706,1.9060205298615092,0.006878261471014694,0.008809345773311335,0.008809345791830951,0,baseline
2,1,71.14165416444852,47.916156827289406,45.670916280573216,30.0,843.3877551020408,47.57266740347566,1.4876005340150213,0.021372535748131253,1.4874201534922142,0,0.0,,,,,28.413663864135742,0.054878994822502136,0.0914306640625,0.9512577762764428,0.004515836198680642,0.904911749702976,-0.08202720078522824,1.9293937318191583,0.006773139168530866,0.008665068800290781,0.00866506880209604,0,baseline
2,1,69.32543631817849,45.51837705429398,43.359528778715685,30.88235294117647,865.4831932773111,45.182443481142414,1.4525260646387654,0.01856513231657662,1.452330841729507,0,0.0,,,,,28.446029663085938,0.03826965019106865,0.015716552734375,0.9511206129168547,0.004131386186214111,0.9046474886671533,-0.18082963456517506,1.1000582406708386,0.006784714011848927,0.008680081384670711,0.008680081391296585,0,baseline
2,1,70.7934336525308,66.572710728975,58.77194617045334,39.130434782608695,847.5362318840579,66.08853913431643,1.4195062214730076,0.018789295137129337,1.4193464499069188,0,0.0,,,,,28.408592224121094,0.051355812698602676,-0.104248046875,0.9513134091172735,0.004567050622408828,0.9050180603177167,0.2487434050372044,4.557379427392265,0.007059520222209958,0.009125435329969598,0.009125435339307725,0,baseline
2,1,71.19161198149988,68.85184026140178,65.28779597190406,41.42857142857143,842.7959183673469,68.35827231885686,1.3850046579264657,0.020277303203352637,1.3848036206399408,0,0.0,,,,,28.34967613220215,0.04282471165060997,-0.057098388671875,0.9518478746269785,0.004638785594268877,0.9060358947636857,0.13423082597882452,4.196294323700956,0.006975396535737014,0.009042457981446898,0.009042457993975517,0,baseline
2,1,69.09081980898132,65.70164301890732,53.08392906564453,37.3134328358209,868.4221748400852,65.20948895049074,1.3480420163295952,0.021672416657525246,1.3479059250956371,0,0.0,,,,,28.313493728637695,0.040037062019109726,-0.111297607421875,0.951672959049606,0.004169292394907654,0.9056988039853072,-0.06609593192147419,0.8543384178100002,0.006422695990606431,0.008306927459991585,0.008306927460139382,0,baseline
2,1,69.85825860572751,60.08540818221687,48.54206972321231,28.985507246376812,858.8819875776396,59.64841759588293,1.3122205530467954,0.019271554797730323,1.312031530687904,0,0.0,,,,,28.252330780029297,0.0642768144607544,-0.19964599609375,0.9515473811823952,0.004105695949828676,0.9054592753743071,-0.012892685711208558,0.781773197279473,0.006248115595857387,0.00807586416884112,0.008075864180005053,0,baseline
2,1,70.50065683841774,43.41627712831508,46.36388512557565,27.536231884057973,851.0559006211181,43.100518194944726,1.2761642742057844,0.021978125202467093,1.2759619380944593,0,0.0,,,,,28.20185089111328,0.043470270931720734,-0.04132080078125,0.9517323481777934,0.004112986710760761,0.9058113792276996,-0.12345175837981694,0.7393282939246886,0.006714388244729413,0.008614435378439204,0.008614435387757791,0,baseline
2,1,69.54827712163643,60.985979176864674,66.6204784663194,42.64705882352941,862.7100840336135,60.53589199839181,1.2405038397688686,0.01914015585440184,1.2403726106857178,0,0.0,,,,,28.24523162841797,0.059863973408937454,0.158233642578125,0.9517507214848612,0.004357845727578035,0.9058484266663395,-0.16060236012623336,1.088673493335027,0.007735069595920828,0.00997155922972359,0.009971559301775557,0,baseline
2,1,71.92474674384948,88.26638957776014,77.36042637235863,43.66197183098591,834.20523138833,87.6425910221596,1.2144817968778994,0.011821495337434961,1.2143268519707444,1,0.019104987771579394,,,,,28.307771682739258,0.04023778438568115,0.00286865234375,0.95214064379477,0.004909412000548268,0.9065959078921102,0.032526801587920415,2.5335324796904217,0.008054465917992994,0.010420070793155274,0.010420070842203212,0,baseline
2,1,71.1637158362596,82.22165579707048,73.41768221910148,43.47826086956522,843.1262939958593,81.6236721823608,1.1982822264364612,0.008601626080231718,1.1981342207596368,1,0.01891003947172813,,,,,28.31936264038086,0.03582317754626274,-0.005706787109375,0.9526642295723208,0.0051047385713019955,0.9075951926625052,0.0872697781399729,4.346488588836984,0.007314502591288945,0.009452724557452793,0.009452724566722177,0,baseline
2,1,69.93657712368685,55.905817968262866,69.45745097678511,44.11764705882353,857.920168067227,55.49322326683846,1.181771562608163,0.011014562906441807,1.1816273380407933,0,0.0,,,,,28.336814880371094,0.04330369457602501,0.117095947265625,0.9529984206261697,0.004494419851907587,0.9082261895257793,0.019432236911352957,4.682270655275968,0.006949616585927289,0.0088865724612563,0.008886572573941882,0,baseline
2,1,71.5641886957792,58.000572597170944,61.982671152653495,40.0,838.4081632653059,57.58479252252767,1.1681824600758264,0.006699568907804242,1.1676192371276362,1,0.011643771948637678,,,,,28.429569244384766,0.08488615602254868,0.251434326171875,0.9531247589230402,0.004836869271962874,0.9084702013764576,-1.4725922498516162,29.14372417946865,0.007118922039536594,0.009155001553520127,0.009155001622663837,0,baseline
2,1,73.29309968734094,58.17549719340042,50.827586193447864,31.944444444444443,818.6309523809524,57.7700880926392,1.155778757843171,0.009115373761355194,1.1556505040832348,3,0.010840895487220219,,,,,29.40493392944336,1.3083186149597168,3.892669677734375,0.953453075752492,0.005423816823039765,0.9091021854508172,-1.0941100691481782,19.87772970718815,0.007003560212604986,0.009336172825954295,0.00933617285201132,0,baseline
2,1,75.0108606458464,53.36522965293374,43.53251285770095,27.027027027027028,799.8841698841699,53.00342731415305,1.1426771632260628,0.005410951084256678,1.1426622844092111,0,0.0,,,,,31.746368408203125,1.7484205961227417,5.324676513671875,0.9530896002573965,0.004909455415002635,0.9084038888712759,-0.02947190741081508,2.706853004471599,0.006126767049541859,0.008324989390548867,0.008324989393622367,0,baseline
2,1,74.68394514408205,58.45880909728048,48.38169056429726,28.767123287671232,803.385518590998,58.0570255795092,1.1312494830505266,0.007526821983998533,1.1311682440861162,0,0.0,,,,,33.55455780029297,0.5496459603309631,0.618804931640625,0.952541287435351,0.00506009446162773,0.9073605088249568,-0.27254247675992344,4.188406959845908,0.005726791215946793,0.007543471981255765,0.007543472027151288,0,baseline
2,1,77.79461643934475,70.33675863098871,52.25423268513616,33.76623376623377,771.2615955473098,69.87853382726021,1.1168672772786439,0.013276506188398493,1.1166399622643264,1,0.02289675639905389,,,,,32.61894226074219,1.4468804597854614,-3.730499267578125,0.9487583533336742,0.0108709228340316,0.9002605899836889,-1.6933155927933696,7.766134786899007,0.007161374793002284,0.010152066322852647,0.01015206633146783,0,baseline
2,2,81.30081300813008,48.59886471156406,36.75833792313806,17.5,738.0,48.29416663130491,1.2036509967539133,0.02298314206940697,1.203533077795648,0,0.0,,,,,31.346315383911133,0.038191232830286026,0.100006103515625,0.928543089050111,0.011068726368012516,0.8623147849261324,0.22777467948107458,3.838177409687079,0.007587278916543665,0.00978121354493478,0.009781213544974321,1,stress
2,2,79.51070336391436,65.01602203273184,41.596167941098194,21.794871794871796,754.6153846153848,64.59790822940803,1.191066455758499,0.020651300110225874,1.1920995358922388,1,0.04697081258422142,,,,,31.332481384277344,0.051302868872880936,-0.176483154296875,0.9291485494814584,0.0119863459444329,0.8634606994925975,0.21508234202143495,7.4407160722869605,0.007673647586360223,0.009946221469663242,0.009946221558974707,1,stress
2,2,80.76726467223291,76.28388059109834,43.98307319148892,20.253164556962027,742.875226039783,75.799533595212,1.2445316186302469,0.05132042982477019,1.2444814545870064,2,0.03492800773228954,,,,,31.258939743041992,0.06748395413160324,-0.072113037109375,0.9295233533179087,0.012876416461880907,0.8641794664642697,0.16309373595646576,6.302647467839341,0.007774955873090376,0.010072736289509322,0.010072736299294744,1,stress
2,2,78.86650734038922,81.64775455961114,38.90692300038234,14.285714285714285,760.7792207792207,81.1158417015815,1.279631423629155,0.01263564229274911,1.279783679285323,1,0.020432885516773226,,,,,31.25489044189453,0.052111126482486725,0.07940673828125,0.9299914380150802,0.010201873004126068,0.8649881529941491,-0.018829410130504414,4.307555295443758,0.007544391412514363,0.009691503055249804,0.009691503127662711,1,stress
2,2,77.53218362885595,74.08904948674201,36.56063828913335,14.473684210526317,773.872180451128,73.60000751203731,1.2673318031381138,0.005418893464924136,1.2675814564306356,0,0.0,,,,,31.31041717529297,0.036542199552059174,0.117767333984375,0.9303158821489866,0.010658789428685263,0.8656012503707324,-0.22240125109852193,6.841429767725355,0.007785236358669677,0.010136917468422728,0.010136917718139673,1,stress
2,2,80.35649415126781,72.96720893847761,34.1346642123456,6.329113924050633,746.6726943942135,72.5039203882136,1.3246352620577826,0.06432568556750132,1.3249830145378307,4,0.03707647665974196,,,,,31.356792449951172,0.0481865331530571,0.147186279296875,0.9291587775993932,0.013773445397017168,0.8635257417881034,0.05006335217775108,4.651224734486488,0.007866304509903582,0.010224102470989895,0.0102241024747465,1,stress
2,2,82.78580814717476,66.38400963103899,39.35124404848296,9.876543209876543,724.7619047619048,65.9729591795573,1.4048396259699014,0.03075551966833884,1.4043547870528892,4,0.036458026918054644,,,,,31.396053314208984,0.022476762533187866,0.029449462890625,0.9273310439058183,0.014417161256072257,0.8601507195301384,-0.06860904274500079,7.318577794872329,0.007677203871792717,0.00985093766872384,0.00985093797317455,1,stress
2,2,78.9685737308622,98.62527522549009,47.510810573751165,22.07792207792208,759.795918367347,97.98275844958965,1.4303344141457826,0.017092887857267994,1.4297131870465032,4,0.01727058836864193,,,,,31.316904067993164,0.11272598057985306,-0.33966064453125,0.9278312769525809,0.017935561279049043,0.8611925628498515,-0.28161632982424656,10.839032313754801,0.007546911667977449,0.009706664604932792,0.00970666467399712,1,stress
2,2,72.93249403082265,87.50048248542704,55.66034638089455,25.0,822.6785714285714,86.89071559675465,1.4772095882170138,0.0444895616404511,1.4765921051636572,5,0.040180121779250066,,,,,31.147167205810547,0.11345955729484558,-0.329376220703125,0.9290939080568299,0.015997169875217553,0.8634713994323293,-0.34624817594449,15.149315883244395,0.00708178248432189,0.009026493802579937,0.009026493806400141,1,stress
2,2,75.09368341130079,51.995707203054174,36.16031010944021,13.698630136986301,799.0019569471625,51.638344155950634,1.5068512175490787,0.014239494301424791,1.506931546341895,5,0.03616703021035929,,,,,31.063190460205078,0.02576505020260811,0.016143798828125,0.9295209622742514,0.009774921630543174,0.8641047684001332,-0.15408047693641067,5.441336124299996,0.006909264265596558,0.008772316217820167,0.008772316219780906,1,stress
2,2,76.10533945397438,42.92422891798656,30.472922524274495,6.666666666666667,788.3809523809524,42.637107107475416,1.5606251520444625,0.09806915065796237,1.5596633927748227,7,0.043789674718471845,,,,,31.070693969726562,0.024588506668806076,-0.017578125,0.9299140793783754,0.008099457374386443,0.8648057962358909,-0.2269458020606013,6.081372249026812,0.006763055309380733,0.008599680403179835,0.008599680420144404,1,stress
2,2,74.56044356897935,48.12156571455377,33.826705895579494,12.32876712328767,804.7162426614482,47.79082938495662,1.727207157035503,0.12693044656960037,1.7271843299484078,7,0.07180519856485935,,,,,31.07984161376953,0.0205363966524601,0.02496337890625,0.9305915553115568,0.010139666053562493,0.8661034556448599,0.20075284562304416,20.973997002700028,0.006806744752911887,0.008674553288939828,0.008674553388764716,1,stress
2,2,73.42122514385606,54.91504191122435,39.14764470126905,18.055555555555554,817.2023809523811,54.53235403001069,1.8438691989813434,0.04424694687470796,1.843095359058234,6,0.058627924507830644,,,,,31.15425682067871,0.0811682641506195,0.2703857421875,0.9304895310367907,0.010847229048821927,0.8659284297471042,0.1586912104418091,16.02323454632001,0.0069663909421334,0.008865508176867772,0.008865508223788844,1,stress
2,2,74.20315109271763,47.453577476782,30.18414760167843,10.95890410958904,808.5909980430529,47.127432186040174,1.9773205586312317,0.17775609367534967,1.977640055598679,11,0.04945207135095752,,,,,31.257678985595703,0.049677882343530655,0.14105224609375,0.9303949793972973,0.006646511415833053,0.8656789938016981,-0.05109540967417841,3.683221681608792,0.006900489963604399,0.00877329700027482,0.008773297003733142,1,stress
2,2,73.79749615638042,51.55581035066811,35.32666918376868,18.055555555555554,813.0357142857142,51.19653203382286,2.2458261575034753,0.1921891704418832,2.2507972180235427,12,0.0640978809790768,,,,,31.279130935668945,0.020245609804987907,-0.04852294921875,0.9307168998523665,0.005879015826879729,0.8662685104978926,0.12609843938724624,1.6389166897187728,0.00678038369735378,0.008612382548815512,0.008612382563036316,1,stress
2,2,74.61124765775192,62.958861340977805,41.493859338603244,24.65753424657534,804.1682974559687,62.52614926259185,2.514970788441149,0.11694225942932494,2.515524681009137,10,0.09344410009172374,,,,,31.21733283996582,0.07917960733175278,-0.237945556640625,0.9301814036622483,0.013217310356039786,0.8654121410121185,3.02857073249692,93.82371222485712,0.006817215433260713,0.008667203519573266,0.008667203522608568,1,stress
2,2,75.86223730137421,57.88296363951867,42.41718073063117,27.027027027027028,790.9073359073359,57.490532242585964,2.646204825046902,0.04541777877695522,2.647393945161018,9,0.07413027637687879,,,,,31.124130249023438,0.07543706893920898,-0.15283203125,0.9296676702064968,0.013404397963974714,0.8644616549119523,2.9934214099399843,89.00723710948664,0.006854412811636079,0.008714642332421401,0.008714642332747073,1,stress
2,2,73.99184303883003,46.09618926687063,38.21410028140739,26.027397260273972,810.9001956947163,45.779373215269686,2.7836719785886124,0.12297722941888511,2.7839806910335714,7,0.08497296267422723,,,,,31.102550506591797,0.03146582469344139,0.04693603515625,0.9296984106809506,0.00661065093456472,0.8643828355284642,0.11343148227035675,1.3151524709916673,0.006619921556510287,0.008422684131902832,0.008422684160076624,1,stress
2,2,74.64335462798405,41.918693421376254,35.59274819104148,20.27027027027027,803.8223938223938,41.6344956128571,2.9448431790044856,0.07951051150996431,2.948050229486492,8,0.09274209774911926,,,,,31.113271713256836,0.019995618611574173,-0.04107666015625,0.9299012727506968,0.0060390711377102365,0.8647528474435721,0.04206873176730089,1.3725814881202325,0.006441461688375382,0.008209279741561139,0.008209279744205178,1,stress
3,1,54.47070914696814,92.23732915509638,100.14882959412847,64.15094339622641,1101.5094339622642,91.36302194290546,8.1836822180776,0.43035995491913104,8.185318242107071,21,0.01941688190365475,,,,,32.4405517578125,0.2453557699918747,-0.808563232421875,0.9201156990107235,0.004265577438447245,0.8466310947168761,-0.4549759648426462,5.647631830325373,0.008142278317353651,0.015548765126805213,0.015548765126895589,0,baseline
3,1,56.493646866668264,100.17162254033909,102.16578618314104,69.64285714285714,1062.0663265306123,99.2732041901494,8.678086837484106,0.15733811066142767,8.67750404116476,18,0.017420491559474942,,,,,32.09640121459961,0.14896537363529205,-0.4517822265625,0.9206011650399994,0.004235296077654698,0.8475244428058698,-0.6578666771491949,17.802942847894222,0.010122064683443148,0.015252816369590553,0.015252816369596241,0,baseline
3,1,57.210965435041714,125.9902704079835,141.6908233615037,67.85714285714286,1048.75,124.86029000026562,8.672275587775896,0.13241392551828698,8.668608675216149,14,0.021658770096081647,,,,,31.900068283081055,0.08743277192115784,-0.336273193359375,0.921276121309385,0.00684852381607647,0.8487965939733241,-2.265836209218245,44.04463931741965,0.01360493518094355,0.01987268350440553,0.01987268350634514,0,baseline
3,1,54.70362724859922,133.0916757465199,148.58661693286567,67.9245283018868,1096.8194070080865,131.83011480309654,8.335678317594416,0.24375590077170486,8.334357976223322,14,0.01987010486900434,,,,,31.740694046020508,0.10443073511123657,-0.292877197265625,0.9227780012411112,0.006331541948334296,0.8515593279979836,-3.052707372558074,60.15436895163494,0.010133692503829925,0.015462978735077742,0.015462978754732251,0,baseline
3,1,53.32552007031937,101.9192195742283,124.47022589701504,65.38461538461539,1125.164835164835,100.93446972108723,7.960532872964436,0.1757793937246384,7.958950934210166,12,0.014681634389627211,,,,,31.63026237487793,0.02885114587843418,-0.1033935546875,0.9243334421992958,0.0034356077483501395,0.8544041157685994,0.07798896964090693,0.9437779713488506,0.006410457597833115,0.008466030949173448,0.008466030953199121,0,baseline
3,1,53.58588708688079,131.4563776876985,151.32111297400868,67.3076923076923,1119.697802197802,130.18623797152713,7.707960178309784,0.1131602924488413,7.706149111289614,13,0.01385878965929005,,,,,31.551279067993164,0.07847392559051514,-0.259521484375,0.9255155094909822,0.003993348368744155,0.8565949051395465,0.38151289631405927,5.131896806504164,0.006990948291672718,0.012070659524209746,0.012070659528325992,0,baseline
3,1,53.26959194126686,131.46157588929626,148.34878814866696,65.38461538461539,1126.3461538461538,130.19138594777698,7.499540779765492,0.11887767895924416,7.498170251657921,11,0.017186458722728584,,,,,31.3486270904541,0.16341017186641693,-0.54144287109375,0.9259452961382985,0.004272656191582665,0.8573929470315728,0.2885154638184008,4.424843611845532,0.0076167512480867,0.01522089371556056,0.0152208937156601,0,baseline
3,1,54.83839180134016,108.26324840792752,107.24592112577602,54.71698113207547,1094.123989218329,107.23703331946692,7.300387947825474,0.10221873880727804,7.2993936479416925,9,0.017043185779119924,,,,,31.079505920410156,0.14727887511253357,-0.400970458984375,0.9264579973223874,0.005011537162896265,0.8583495363073437,0.6503840900370479,7.531671593900679,0.007803702155514887,0.01520899617963276,0.015208996194846454,0,baseline
3,1,56.41990083775004,100.43619564679271,102.17365503060431,58.18181818181818,1063.4545454545455,99.51895090283463,7.156973150354692,0.06128015132973908,7.156586605860297,5,0.016781125173905294,,,,,30.964326858520508,0.037016861140728,-0.109954833984375,0.927944676731166,0.005160675125421215,0.8611079556414583,0.2594319763306512,6.479857857324973,0.011206557983515684,0.022234401109904434,0.022234401109919037,0,baseline
3,1,59.48863220103055,111.83445497234935,102.23005724525477,65.51724137931035,1008.5960591133005,110.8661730678229,7.067487640030748,0.04047600725258933,7.0677369177907305,8,0.014582746813154992,,,,,30.908235549926758,0.08006109297275543,-0.158111572265625,0.9283216507016663,0.004337535284665739,0.8617999013738121,-0.0023285395967077554,2.8947325232470966,0.011877408616017228,0.02182250641104457,0.021822506420061477,0,baseline
3,1,55.91164579430036,155.05301714772702,101.58940970034871,68.51851851851852,1073.1216931216932,153.61063214977608,7.011391645876738,0.026851692700508068,7.011166234415848,10,0.013494996519684676,,,,,30.84177589416504,0.040661539882421494,-0.033660888671875,0.9281022930953527,0.003917052771588681,0.8613892097512672,-0.09611514657866654,2.6534374852928853,0.01032636951063034,0.014565884227483424,0.014565884230283953,0,baseline
3,1,50.587483407895384,114.52153148867083,120.2645539016799,61.224489795918366,1186.0641399416909,113.3469206279868,6.9645854574850565,0.031049387999940257,6.964133183738341,7,0.01315721244793114,,,,,30.867151260375977,0.03228112682700157,0.035125732421875,0.9280014922145519,0.0036195241201107883,0.8611998705072909,-0.04053134076538504,0.9942732192076162,0.011505539939250223,0.015803061960175016,0.015803061962294793,0,baseline
3,1,52.89933814086732,119.64333416853775,124.82886243957843,64.70588235294117,1134.2296918767508,118.46455336051484,6.893157041507597,0.05075395238174349,6.893007572631174,3,0.011618175569486147,,,,,30.894821166992188,0.02282240055501461,0.03662109375,0.928107212171178,0.004420119106803599,0.8614025347370743,-0.48285094088382075,5.296152687256745,0.01318271370733688,0.01769057779289565,0.017690577795204408,0,baseline
